regiao,estado,data,casosNovos,casosAcumulados,obitosNovos,obitosAcumulados
Centro-Oeste,DF,2/2/2020,0,0,0,0
Centro-Oeste,DF,3/2/2020,0,0,0,0
Centro-Oeste,DF,4/2/2020,0,0,0,0
Centro-Oeste,DF,5/2/2020,0,0,0,0
Centro-Oeste,DF,6/2/2020,0,0,0,0
Centro-Oeste,DF,7/2/2020,0,0,0,0
Centro-Oeste,DF,8/2/2020,0,0,0,0
Centro-Oeste,DF,9/2/2020,0,0,0,0
Centro-Oeste,DF,10/2/2020,0,0,0,0
Centro-Oeste,DF,11/2/2020,0,0,0,0
Centro-Oeste,DF,12/2/2020,0,0,0,0
Centro-Oeste,DF,13/2/2020,0,0,0,0
Centro-Oeste,DF,14/2/2020,0,0,0,0
Centro-Oeste,DF,15/2/2020,0,0,0,0
Centro-Oeste,DF,16/2/2020,0,0,0,0
Centro-Oeste,DF,17/2/2020,0,0,0,0
Centro-Oeste,DF,18/2/2020,0,0,0,0
Centro-Oeste,DF,19/2/2020,0,0,0,0
Centro-Oeste,DF,20/2/2020,0,0,0,0
Centro-Oeste,DF,21/2/2020,0,0,0,0
Centro-Oeste,DF,22/2/2020,0,0,0,0
Centro-Oeste,DF,23/2/2020,0,0,0,0
Centro-Oeste,DF,24/2/2020,0,0,0,0
Centro-Oeste,DF,25/2/2020,0,0,0,0
Centro-Oeste,DF,26/2/2020,0,0,0,0
Centro-Oeste,DF,27/2/2020,0,0,0,0
Centro-Oeste,DF,28/2/2020,0,0,0,0
Centro-Oeste,DF,29/2/2020,0,0,0,0
Centro-Oeste,DF,1/3/2020,0,0,0,0
Centro-Oeste,DF,2/3/2020,0,0,0,0
Centro-Oeste,DF,3/3/2020,0,0,0,0
Centro-Oeste,DF,4/3/2020,0,0,0,0
Centro-Oeste,DF,5/3/2020,0,0,0,0
Centro-Oeste,DF,6/3/2020,0,0,0,0
Centro-Oeste,DF,7/3/2020,1,1,0,0
Centro-Oeste,DF,8/3/2020,0,1,0,0
Centro-Oeste,DF,9/3/2020,0,1,0,0
Centro-Oeste,DF,10/3/2020,0,1,0,0
Centro-Oeste,DF,11/3/2020,1,2,0,0
Centro-Oeste,DF,12/3/2020,0,2,0,0
Centro-Oeste,DF,13/3/2020,0,2,0,0
Centro-Oeste,DF,14/3/2020,4,6,0,0
Centro-Oeste,DF,15/3/2020,2,8,0,0
Centro-Oeste,DF,16/3/2020,5,13,0,0
Centro-Oeste,DF,17/3/2020,9,22,0,0
Centro-Oeste,DF,18/3/2020,4,26,0,0
Centro-Oeste,DF,19/3/2020,16,42,0,0
Centro-Oeste,DF,20/3/2020,45,87,0,0
Centro-Oeste,DF,21/3/2020,13,100,0,0
Centro-Oeste,DF,22/3/2020,17,117,0,0
Centro-Oeste,DF,23/3/2020,16,133,0,0
Centro-Oeste,DF,24/3/2020,27,160,0,0
Centro-Oeste,DF,25/3/2020,0,160,0,0
Centro-Oeste,DF,26/3/2020,40,200,0,0
Centro-Oeste,DF,27/3/2020,30,230,0,0
Centro-Oeste,DF,28/3/2020,30,260,0,0
Centro-Oeste,DF,29/3/2020,29,289,1,1
Centro-Oeste,DF,30/3/2020,23,312,0,1
Centro-Oeste,DF,31/3/2020,20,332,2,3
Centro-Oeste,DF,1/4/2020,23,355,0,3
Centro-Oeste,DF,2/4/2020,15,370,1,4
Centro-Oeste,DF,3/4/2020,32,402,1,5
Centro-Oeste,DF,4/4/2020,52,454,2,7
Centro-Oeste,DF,5/4/2020,14,468,0,7
Centro-Oeste,DF,6/4/2020,5,473,3,10
Centro-Oeste,DF,7/4/2020,19,492,2,12
Centro-Oeste,DF,8/4/2020,17,509,0,12
Centro-Oeste,DF,9/4/2020,18,527,1,13
Centro-Oeste,DF,10/4/2020,28,555,1,14
Centro-Oeste,DF,11/4/2020,24,579,0,14
Centro-Oeste,DF,12/4/2020,35,614,0,14
Centro-Oeste,DF,13/4/2020,24,638,1,15
Centro-Oeste,DF,14/4/2020,13,651,2,17
